0,1,2,3,4,5,6
0.11733162,-0.31837672,-0.24748488,1.205097,0.2165226,-0.3653633,0.21932876
0.08395362,-0.3302209,-0.2590826,1.191689,0.1769,-0.36731333,0.20313895
0.16264538,-0.30389237,-0.21279831,1.2510375,0.27389237,-0.34296286,0.27104032
0.17982298,-0.3017299,-0.20351759,1.2473304,0.31670058,-0.33993202,0.2601421
0.22281629,-0.2837999,-0.18482704,1.3023291,0.35970965,-0.3212061,0.3359486
0.22148249,-0.27932924,-0.22469026,1.2793734,0.34146267,-0.32470632,0.33674595
0.3077381,-0.25540987,-0.20831169,1.3691666,0.44469717,-0.3045988,0.42832366
0.4071393,-0.2217086,-0.16160133,1.454647,0.52511036,-0.2791506,0.5305426
0.45466053,-0.21908063,-0.14170468,1.4616711,0.5701,-0.27615362,0.5367215
0.42773977,-0.25369087,-0.15411629,1.3833429,0.5597038,-0.29960293,0.44950342
0.4237905,-0.26549783,-0.14114071,1.3617043,0.558097,-0.3030806,0.4440096
0.4039243,-0.27423835,-0.13392635,1.3402839,0.5124793,-0.30658704,0.44635266
0.36827594,-0.28455353,-0.13007663,1.2996185,0.4488117,-0.3140393,0.413938
0.40995577,-0.27388465,-0.099792704,1.3129816,0.4751735,-0.29972607,0.4295453
0.46505663,-0.25799805,-0.071559474,1.332018,0.52023786,-0.2836554,0.46057832
0.4766622,-0.2602139,-0.083444074,1.326728,0.53076863,-0.28887266,0.4285313
0.5272111,-0.23092371,-0.051968403,1.4150764,0.5474283,-0.26729068,0.5335921
0.54984456,-0.20802355,-0.030338734,1.473669,0.5347985,-0.24990505,0.6150216
0.5231235,-0.2157208,-0.04621811,1.457104,0.51556766,-0.25921082,0.59965444
0.499519,-0.21870735,-0.05802017,1.4667395,0.49858767,-0.26031315,0.6190298
0.56164575,-0.19481358,-0.029436678,1.5183511,0.55805945,-0.23898232,0.6905211
0.55485016,-0.1974311,-0.030205026,1.491651,0.5421506,-0.24575937,0.6545436
0.5961313,-0.19196655,-0.007898539,1.4858842,0.593663,-0.24259791,0.65348
0.6078429,-0.19402519,-0.0009027049,1.4739847,0.6225693,-0.24627808,0.6391326
0.6028962,-0.20478694,-0.007826924,1.4569631,0.6450277,-0.25348154,0.62532246
0.60720676,-0.20940271,-0.005166225,1.4428629,0.67128414,-0.25496697,0.6031679
0.59489536,-0.23760301,-0.020898037,1.3690109,0.706481,-0.27482408,0.50878537
0.55266225,-0.2579508,-0.032831207,1.3186762,0.6871424,-0.28402907,0.45301706
0.53367805,-0.25908777,-0.023790248,1.3096706,0.6611922,-0.28056264,0.45472515
0.55588347,-0.25922126,-0.00524237,1.2736382,0.692901,-0.2794015,0.43489274
0.47366595,-0.28559688,-0.05134359,1.2034003,0.532621,-0.30187476,0.37286422
0.44637072,-0.28687665,-0.0651402,1.2135262,0.42649525,-0.30788505,0.39401385
0.51548505,-0.27127257,-0.039827824,1.2322326,0.49196318,-0.29901463,0.41106522
0.5341287,-0.2850865,-0.043243065,1.1875374,0.5305861,-0.30325544,0.3559531
0.56834173,-0.28726774,-0.030111209,1.1845146,0.5816094,-0.29019997,0.37040317
0.6203141,-0.28022626,0.0046307445,1.2046018,0.6467426,-0.27251935,0.41078228
0.64711344,-0.28429082,0.027203746,1.1938114,0.6835862,-0.2658594,0.38999218
0.59224516,-0.28424174,0.03314878,1.2096372,0.5677719,-0.25897503,0.42345512
0.6215484,-0.27637208,0.06201276,1.2113776,0.60563517,-0.24943121,0.44797593
0.52033615,-0.33566445,0.01284498,1.0543966,0.5438375,-0.2878684,0.28637195
0.49308258,-0.35612714,0.005324967,0.9892975,0.5546614,-0.3014372,0.23049147
0.47742414,-0.370445,0.001546219,0.9345993,0.553236,-0.30865052,0.17841962
0.5461509,-0.35443613,0.03221278,0.9639024,0.62481254,-0.2972848,0.20559241
0.4985694,-0.38821164,-0.004950814,0.90169585,0.588662,-0.32079875,0.11681492
0.45294762,-0.4148156,-0.05235301,0.87667024,0.5386919,-0.32879686,0.106872976
0.4202557,-0.43773168,-0.10630834,0.87121534,0.4934435,-0.32416654,0.11488293
0.33420542,-0.44539934,-0.1594961,0.9162799,0.35318428,-0.30929637,0.1690556
0.4238024,-0.38619375,-0.11108878,1.0372838,0.40834433,-0.26635835,0.3058216
0.41234127,-0.40937066,-0.13308595,0.9946029,0.42544365,-0.27723354,0.2221989
0.30145717,-0.44855267,-0.18272813,0.95257026,0.30520856,-0.28885975,0.1728554
0.26540583,-0.4694012,-0.1921231,0.84225535,0.3284974,-0.2920576,0.08896925
0.18338138,-0.5007242,-0.22406715,0.75476784,0.28988037,-0.30292016,-0.0019463515
0.18445583,-0.5061619,-0.22154245,0.7288975,0.3356294,-0.29621714,-0.03384019
0.18770224,-0.51918423,-0.22926863,0.69138855,0.3620527,-0.3001238,-0.08491212
0.26393545,-0.48216584,-0.18634728,0.78962374,0.40459538,-0.27328828,0.034315586
0.21808457,-0.5179361,-0.23498504,0.70369744,0.36809736,-0.30056933,-0.08758123
0.23719561,-0.4834933,-0.216436,0.77749944,0.29353464,-0.28188843,-0.022721909
0.4066954,-0.40781727,-0.12280084,0.92930675,0.40466627,-0.23560515,0.12296096
0.44849515,-0.4173239,-0.11794149,0.88414073,0.44656926,-0.24959196,0.036020294
0.49496636,-0.386712,-0.09175358,0.98412025,0.43287033,-0.22712395,0.13918707
0.46912685,-0.41959637,-0.13078627,0.92789984,0.45020592,-0.24625635,0.061199363
0.4020644,-0.45392388,-0.17993478,0.8686093,0.39074248,-0.26583382,-0.009744951
0.48557964,-0.42395234,-0.12872408,0.91062653,0.50133616,-0.24283914,0.05374849
0.58323956,-0.38406315,-0.0687642,0.9886,0.6017535,-0.21499586,0.16971111
0.6073859,-0.38755035,-0.06271099,0.98535913,0.6350374,-0.21660665,0.1802392
0.63324875,-0.3797543,-0.04631596,1.0131204,0.6357961,-0.20981464,0.23162073
0.5201002,-0.44673604,-0.12142446,0.88734865,0.5495759,-0.25385612,0.08378571
0.5388607,-0.45931435,-0.108400315,0.84828806,0.62551904,-0.25127685,0.049693517
0.5299258,-0.47141457,-0.103129216,0.79297215,0.63739574,-0.25442237,0.0011877175
0.43302882,-0.5109617,-0.15130734,0.7111526,0.54998636,-0.28019515,-0.09410484
0.32054895,-0.542892,-0.20018688,0.6434562,0.45006716,-0.30114108,-0.1845581
0.31843314,-0.5366385,-0.20549,0.67164123,0.4677481,-0.29073793,-0.17164677
0.4134447,-0.50329137,-0.16711423,0.7481148,0.5712987,-0.26284155,-0.10177824
0.44396016,-0.51066947,-0.16623352,0.7204596,0.6184348,-0.26744276,-0.15387177
0.54309815,-0.48185238,-0.1047972,0.76883006,0.7125745,-0.24838056,-0.10110059
0.6014485,-0.46544436,-0.07260494,0.80196893,0.7533847,-0.24429315,-0.043427918
0.5963861,-0.48622847,-0.0807863,0.76612484,0.7889465,-0.26398838,-0.077640675
0.5300065,-0.5260551,-0.117641866,0.7000288,0.74561244,-0.28699192,-0.14819822
0.52671903,-0.533677,-0.11409237,0.685396,0.7577701,-0.288946,-0.16819927
0.4988707,-0.54689896,-0.13157327,0.662655,0.7476947,-0.2955454,-0.19606414
0.45817602,-0.58040714,-0.20264834,0.6540099,0.8016285,-0.28780794,-0.2580577
0.36444268,-0.63076043,-0.28294677,0.5571889,0.68485284,-0.30041593,-0.3416286
0.3336712,-0.6644071,-0.33568686,0.48683032,0.6601232,-0.30053937,-0.40779224
0.20716934,-0.7162639,-0.42689946,0.417179,0.5133258,-0.3083517,-0.5100117
0.2286621,-0.69763017,-0.4140654,0.4911284,0.5020846,-0.27407742,-0.44403568
0.31196266,-0.6761595,-0.3775021,0.5184312,0.59129506,-0.24788854,-0.41835013
0.33108354,-0.6674839,-0.35816935,0.5601826,0.5713128,-0.23598015,-0.3756979
0.25112265,-0.697281,-0.40469456,0.5127562,0.43094543,-0.24475443,-0.4100542
0.25326985,-0.7017299,-0.4005835,0.49507508,0.4123183,-0.24457444,-0.41675276
0.13933702,-0.7391169,-0.45772588,0.39762098,0.25314495,-0.28007215,-0.5035198
0.027617335,-0.7540657,-0.5156485,0.36334437,0.12434693,-0.3194941,-0.47811398
-0.057305694,-0.7486639,-0.5655086,0.3540321,-0.0017560683,-0.35983098,-0.47599068
-0.0899704,-0.7439569,-0.60829246,0.32853216,-0.012056543,-0.40492672,-0.47647512
-0.006109759,-0.6668088,-0.5365294,0.547385,-0.02784233,-0.4111654,-0.19621864
0.05224348,-0.6520597,-0.5413737,0.6313004,0.02692569,-0.44129735,-0.13543317
0.06741461,-0.66428554,-0.57075536,0.58582294,0.026045151,-0.46826345,-0.20662758
0.17235133,-0.64010155,-0.5390982,0.6236316,0.14495885,-0.4594877,-0.15840104
0.26102656,-0.59783065,-0.5111182,0.7092237,0.19395682,-0.4450247,-0.058452003
0.19360605,-0.6251358,-0.56501937,0.6592934,0.099541426,-0.45653883,-0.1483643
0.20076843,-0.617407,-0.5632881,0.67277867,0.11292112,-0.44496617,-0.14578184
0.29022154,-0.58122313,-0.52284193,0.72322655,0.18037099,-0.42517,-0.10599926
0.3663029,-0.5504639,-0.48747832,0.790714,0.19491282,-0.40191466,-0.06117815
0.35647666,-0.56954885,-0.51564974,0.7445111,0.18055102,-0.4004749,-0.118993476
0.22704479,-0.6212784,-0.59620327,0.61275893,0.08828403,-0.42638904,-0.20921743
0.15905166,-0.63858926,-0.63393223,0.54622066,0.02212371,-0.4388369,-0.23497568
0.1854781,-0.61878383,-0.6267586,0.56444573,0.067077026,-0.43097508,-0.19191435
0.25207612,-0.6138935,-0.62346464,0.52392566,0.16026102,-0.4441359,-0.2471179
0.30785856,-0.6146952,-0.61009187,0.47633228,0.23833738,-0.45551935,-0.30758578
0.3753667,-0.5955789,-0.57809424,0.5024315,0.29160577,-0.44447488,-0.27704594
0.4669738,-0.56630343,-0.53913313,0.5445545,0.40156418,-0.42714462,-0.22199272
0.3931189,-0.6066147,-0.58919084,0.46317276,0.35555947,-0.45216107,-0.3081015
0.4025911,-0.59377116,-0.5841707,0.49329817,0.38309327,-0.45326364,-0.2498206
0.4455557,-0.59998536,-0.5979955,0.4667875,0.4709258,-0.46051526,-0.27181634
0.46790075,-0.6010788,-0.5953144,0.49745482,0.4965117,-0.45613855,-0.2424286
0.45970732,-0.6091299,-0.5997083,0.49478468,0.47960615,-0.45911372,-0.26240698
0.49120274,-0.58797973,-0.57001483,0.5507626,0.5077199,-0.4490971,-0.19800164
0.5343782,-0.58811104,-0.56601936,0.5171784,0.58697915,-0.450975,-0.1992841
0.5826496,-0.57202303,-0.5483001,0.54245055,0.6195379,-0.43786752,-0.14521025
0.55629396,-0.58517003,-0.56601083,0.49837315,0.5884995,-0.43944684,-0.17661032
0.5121201,-0.61712515,-0.58481365,0.4116894,0.5901013,-0.45565316,-0.25844043
0.39625615,-0.65411335,-0.6310911,0.32555455,0.48715878,-0.4784047,-0.30752817
0.38912284,-0.6594638,-0.625636,0.2885811,0.5093502,-0.48564196,-0.28533465
0.35705438,-0.67456585,-0.6420382,0.24730791,0.47982955,-0.49949878,-0.2882096
0.4288158,-0.66468096,-0.6148757,0.24178699,0.57752174,-0.50726193,-0.26370272
0.3093244,-0.72603303,-0.67951006,0.1301438,0.4050091,-0.54592127,-0.37089515
0.29430473,-0.72056025,-0.6661382,0.1379909,0.3935602,-0.5592177,-0.3321464
0.3401421,-0.7041054,-0.60437346,0.25513586,0.49474135,-0.5775045,-0.21002173
0.32487386,-0.7224357,-0.61936957,0.20805383,0.42345846,-0.6025318,-0.22749522
0.3805434,-0.7062762,-0.58410615,0.249432,0.42119735,-0.5950427,-0.1755228
0.36388955,-0.71664214,-0.59653175,0.19897886,0.42244375,-0.6090183,-0.21594411
0.2460592,-0.7374249,-0.64029884,0.18679386,0.25205043,-0.62012386,-0.24946852
0.32579547,-0.6836673,-0.58551544,0.31050366,0.3611466,-0.6029054,-0.09131752
0.28311756,-0.69161284,-0.6193099,0.29981595,0.26148954,-0.61460125,-0.13402091
0.27214855,-0.6620456,-0.6028669,0.38987684,0.18130103,-0.5918349,-0.045390286
0.33363694,-0.59297734,-0.5415399,0.5299323,0.24312839,-0.5510341,0.13664278
0.35009754,-0.59696937,-0.5470213,0.48665416,0.28728482,-0.55698264,0.07363227
0.39427403,-0.63400215,-0.53863895,0.37909174,0.38645792,-0.57087946,-0.00090286136
0.38696307,-0.667524,-0.56991315,0.2990602,0.43368632,-0.5849047,-0.06509217
0.36342472,-0.682703,-0.5919946,0.28664282,0.41573268,-0.5914255,-0.054993376
0.38638577,-0.6788401,-0.59045094,0.2879367,0.4380208,-0.582988,-0.033767533
0.42323604,-0.6644187,-0.57413733,0.30973864,0.4782236,-0.5738933,-0.0015669912
0.53408194,-0.5980695,-0.49345595,0.4861468,0.5666777,-0.53575706,0.17090383
0.54417175,-0.6056229,-0.50877607,0.48421162,0.5715732,-0.53166723,0.13777378
0.6113266,-0.58805406,-0.49402025,0.49858359,0.6521392,-0.51914984,0.17690176
0.6099052,-0.6099636,-0.5170326,0.41664428,0.6488758,-0.5311254,0.111683
0.6664208,-0.60152024,-0.48307246,0.43851626,0.71865726,-0.5211282,0.15214951
0.6300477,-0.6380824,-0.52573824,0.35764986,0.69450366,-0.53472626,0.07927443
0.61056566,-0.6614582,-0.5418298,0.3075674,0.70918643,-0.54129505,0.0137919
0.62469697,-0.64332414,-0.51484865,0.3366784,0.72275656,-0.52949166,0.04009328
0.5057281,-0.7111447,-0.59428346,0.14669205,0.6999742,-0.5704014,-0.085186295
0.59860146,-0.6896925,-0.5691816,0.22312185,0.7870928,-0.56608206,0.018830769
0.805645,-0.6423144,-0.48691958,0.3666296,0.9871228,-0.5505922,0.16684298
0.84001046,-0.6406971,-0.46243107,0.38476968,1.0204085,-0.56342393,0.15412328
0.8631273,-0.6282886,-0.42352447,0.3947422,1.0788033,-0.56255394,0.1688481
0.86083305,-0.6102258,-0.38635612,0.42838302,1.124796,-0.5563978,0.20339522
0.8076503,-0.628701,-0.3866027,0.37400275,1.1415627,-0.56535566,0.14973775
0.7362242,-0.63998586,-0.40154332,0.34085044,1.0856884,-0.57010704,0.13350093
0.66887593,-0.6336001,-0.41049573,0.34519607,0.99928296,-0.56778145,0.16153863
0.70152104,-0.5777323,-0.35874936,0.45605397,0.97952867,-0.5391391,0.29707372
0.76032317,-0.5888761,-0.35410738,0.45169532,1.0759062,-0.531134,0.25964582
0.7377663,-0.60256004,-0.36693066,0.41701776,1.0626619,-0.53771853,0.20800278
0.65982497,-0.60235864,-0.38690665,0.42472196,0.9683044,-0.54454774,0.19861156
0.63155496,-0.58767223,-0.37052312,0.42128175,0.97362065,-0.55004954,0.17938066
0.63889265,-0.550458,-0.33981025,0.5155518,0.9259151,-0.5289666,0.26763216
0.67962813,-0.54479873,-0.32851022,0.5143291,0.99261504,-0.52643794,0.22132662
0.7152674,-0.54973125,-0.31916654,0.48137325,1.0390798,-0.5322305,0.19296011
0.7860288,-0.5468343,-0.29617286,0.4714931,1.1427695,-0.53410155,0.20534155
0.7426809,-0.57752895,-0.32597426,0.41573197,1.1106637,-0.55357707,0.14325085
0.78338283,-0.5750011,-0.30862218,0.39758545,1.1625247,-0.5535927,0.14699437
0.7838053,-0.5827331,-0.312336,0.36043537,1.17927,-0.5648398,0.123478286
0.82748854,-0.5583812,-0.28642562,0.40960613,1.1967688,-0.55329585,0.19463411
0.8592844,-0.5526651,-0.28182557,0.40653196,1.226475,-0.5561039,0.20133966
0.88978636,-0.5467213,-0.2741966,0.39989752,1.2560272,-0.5589909,0.21654934
0.9521506,-0.5079683,-0.21657193,0.39017916,1.3291147,-0.54527384,0.26567906
0.9986913,-0.52618223,-0.22229618,0.32896394,1.47996,-0.54837465,0.20998701
0.978562,-0.55438375,-0.25090766,0.27821144,1.5136275,-0.5576096,0.16543588
0.9304147,-0.5885309,-0.28971356,0.22561511,1.501209,-0.56435525,0.10660566
0.83419204,-0.62325656,-0.3299796,0.18920961,1.4174873,-0.5610912,0.038837533
0.806443,-0.6185969,-0.32104573,0.20293877,1.3384284,-0.5355657,0.052047435
0.82029104,-0.61635846,-0.3019585,0.19688158,1.2969995,-0.5261609,0.06805152
0.857877,-0.6041506,-0.27257568,0.20230967,1.2789805,-0.5141912,0.098194055
0.91037333,-0.5961713,-0.24482304,0.1988017,1.3053317,-0.5131236,0.106185935
0.90742713,-0.5907719,-0.23622994,0.21234253,1.2687769,-0.5175377,0.11631933
0.90888596,-0.58881295,-0.23302236,0.22056425,1.2510868,-0.52072823,0.13093461
0.90601546,-0.5841055,-0.21663514,0.17489095,1.2695255,-0.52824366,0.09726865
0.900699,-0.58951676,-0.22339141,0.13480705,1.2750872,-0.52300686,0.098710686
0.9045727,-0.58852684,-0.2211419,0.124409065,1.2628565,-0.5164196,0.11587351
0.9419689,-0.598166,-0.2192525,0.108494714,1.3591299,-0.52193075,0.10580397
0.8868017,-0.6520574,-0.27778617,-0.003385514,1.3925803,-0.55854666,-0.02212523
0.8960432,-0.6613562,-0.28757688,-0.029681299,1.4190254,-0.56763387,-0.034944065
0.8394754,-0.67777985,-0.3231998,-0.056725636,1.3636605,-0.58231163,-0.07089072
0.84166753,-0.67874646,-0.33029905,-0.04934236,1.359714,-0.5866771,-0.06407309
0.85786206,-0.6618762,-0.32065818,-0.010690078,1.3371449,-0.58029866,-0.016966391
0.92094433,-0.6368575,-0.28761697,0.029610414,1.3843377,-0.57514787,0.017599037
0.9397155,-0.63293225,-0.27889895,0.03414288,1.4021449,-0.57955414,0.020926962
0.94688654,-0.65640116,-0.29360068,-0.029709898,1.4747987,-0.5945591,-0.056083634
0.91104996,-0.6895929,-0.32220247,-0.106786735,1.4831369,-0.60821164,-0.13288379
0.89692944,-0.6960572,-0.3294874,-0.09545472,1.4567351,-0.6040866,-0.11359079
0.829399,-0.7246447,-0.37276834,-0.123765714,1.3843038,-0.61850154,-0.14857925
0.82410824,-0.7400872,-0.38427192,-0.15808728,1.4123983,-0.62863696,-0.18446007
0.78851324,-0.76565194,-0.39995727,-0.20302987,1.4190633,-0.63500017,-0.24603587
0.6824534,-0.7929425,-0.42654538,-0.25501218,1.4201459,-0.6276362,-0.28587374
0.67089486,-0.8210715,-0.4380175,-0.29486576,1.4539299,-0.6153513,-0.30533934
0.59570706,-0.8595328,-0.46875948,-0.36770207,1.4700094,-0.6179606,-0.36864513
0.57543826,-0.85159886,-0.45861018,-0.35768062,1.527043,-0.59200203,-0.33983994
0.33472753,-0.8998366,-0.5319898,-0.4123991,1.347539,-0.6052997,-0.42985684
0.33839273,-0.91093236,-0.54539466,-0.4450987,1.2582104,-0.5891845,-0.44934738
0.26976353,-0.9213747,-0.5609093,-0.47955766,1.1077774,-0.5788495,-0.48850778
0.3767928,-0.866822,-0.49626803,-0.34367287,1.0587963,-0.53403676,-0.29160511
0.3065018,-0.92717147,-0.5886335,-0.4316954,0.92338705,-0.56896365,-0.44761026
0.4313733,-0.9374826,-0.54509866,-0.46194285,1.1359112,-0.5423906,-0.40818372
0.43559906,-0.9766207,-0.5647179,-0.57137847,1.1621885,-0.56116974,-0.48936903
0.4380953,-0.9907538,-0.5976891,-0.65381587,1.1024795,-0.5652825,-0.55210227
0.35298187,-0.9935411,-0.624513,-0.71598923,0.9343791,-0.5737518,-0.6215154
0.38849586,-0.8874086,-0.5338527,-0.46978283,0.77578014,-0.54004085,-0.3727413
0.3949979,-0.8692578,-0.5238747,-0.36154738,0.7922615,-0.5271493,-0.3377341
0.4016716,-0.8500347,-0.52596676,-0.27429378,0.77351356,-0.52542865,-0.28184757
0.45540553,-0.854607,-0.5315249,-0.24318689,0.8521452,-0.5277979,-0.26825294
0.47138625,-0.8660916,-0.52921015,-0.16641109,0.80562663,-0.5239959,-0.19872035
0.39688182,-0.81943387,-0.5019688,-0.110288024,0.67475855,-0.4925018,-0.13682272
0.24864772,-0.8534105,-0.56218565,-0.22336033,0.53159213,-0.502511,-0.2615019
0.31309128,-0.84151524,-0.5330279,-0.2110295,0.5900297,-0.48937422,-0.2519093
0.2751589,-0.893955,-0.5758023,-0.32732654,0.5563086,-0.5190606,-0.31827605
0.38267154,-0.8627379,-0.5281409,-0.20219341,0.60837847,-0.49193573,-0.21472523
0.5102852,-0.8236501,-0.48188567,-0.09690763,0.7252089,-0.46486878,-0.13922955
0.45102468,-0.8588721,-0.5288352,-0.10161041,0.6711668,-0.49223337,-0.201225
0.36636445,-0.8663548,-0.5530378,-0.10078384,0.59718287,-0.49263668,-0.2351468
0.14975676,-0.845737,-0.55511296,-0.11495139,0.33851415,-0.4730674,-0.25170135
0.21280953,-0.79381585,-0.49045253,-0.041990433,0.38495886,-0.4290829,-0.13005339
0.2764556,-0.77442193,-0.4387163,-0.048113268,0.47485206,-0.41168696,-0.11422875
0.18982252,-0.7954987,-0.45767617,-0.13289507,0.3764165,-0.42186844,-0.19209512
0.20121308,-0.7541247,-0.42029512,-0.09478271,0.36658907,-0.3937326,-0.11003226
0.264016,-0.70773184,-0.36024186,-0.07032846,0.3752239,-0.36620298,-0.011862025
0.22112411,-0.7254882,-0.3831809,-0.1372486,0.35978627,-0.37705898,-0.07308084
0.2702131,-0.7239423,-0.37225175,-0.16920325,0.4164241,-0.37742925,-0.08518886
0.3091605,-0.7087326,-0.34403652,-0.17031805,0.45653772,-0.37161994,-0.08430181
0.23701161,-0.7107228,-0.36015084,-0.19553638,0.36771247,-0.37455133,-0.10677133
0.24259841,-0.75139993,-0.40017366,-0.24115892,0.37801522,-0.40085384,-0.15318593
0.20823029,-0.76051396,-0.4320907,-0.30042392,0.40041038,-0.40612787,-0.21865588
0.3030162,-0.7477218,-0.41844058,-0.26861852,0.58093965,-0.41138518,-0.20734918
0.3494517,-0.74277854,-0.40010715,-0.27969086,0.67666507,-0.40587577,-0.22420539
0.31869596,-0.75021654,-0.4046603,-0.2829219,0.67423034,-0.40797058,-0.24377164
0.23106551,-0.7655057,-0.4399689,-0.28899086,0.596019,-0.41147906,-0.267857
0.25679222,-0.7575214,-0.42865014,-0.2758337,0.61947715,-0.40239465,-0.24703363
0.3082982,-0.7473001,-0.42527324,-0.23452476,0.6636218,-0.40789255,-0.20031802
0.35432893,-0.72420764,-0.42329127,-0.16156785,0.67800415,-0.40975556,-0.13457216
0.34007084,-0.69927496,-0.43689233,-0.07403386,0.58801013,-0.4145839,-0.06330292
0.18436466,-0.7160301,-0.51893,-0.08488271,0.37515706,-0.43951643,-0.09901413
0.13355999,-0.6893616,-0.53651625,-0.048805732,0.2508501,-0.44675183,-0.074387036
0.0044508204,-0.74618065,-0.6484105,-0.1733881,0.11038576,-0.4995891,-0.20288816
-0.023449957,-0.7277403,-0.6644325,-0.1202638,0.078691915,-0.49607602,-0.15026161
0.039071865,-0.6805539,-0.62920475,-0.016473304,0.13166204,-0.4576208,-0.0028895289
-0.15354194,-0.74531937,-0.7166977,-0.13380845,-0.123380356,-0.49406385,-0.15444213
-0.06846457,-0.7079572,-0.6626929,-0.08967103,-0.010963108,-0.45335674,-0.09430617
-0.005850911,-0.69381046,-0.64585245,-0.11912567,0.039172724,-0.44489688,-0.099460654
0.051025473,-0.68641543,-0.6421949,-0.15109527,0.08263625,-0.45002663,-0.09574504
-0.052288637,-0.7583766,-0.71790874,-0.33217177,-0.020969555,-0.49898493,-0.27857947
-0.024636343,-0.741295,-0.7245164,-0.23258165,0.068229645,-0.49301958,-0.12367285
-0.2395552,-0.8586992,-0.8590589,-0.41315198,-0.10927372,-0.5724962,-0.34455666
-0.07630813,-0.8087529,-0.7520921,-0.15716901,0.07852357,-0.5223271,-0.13308367
0.16363084,-0.71072996,-0.66871154,0.06997862,0.3545931,-0.4743873,0.10391189
0.014705852,-0.8025644,-0.7472516,-0.1061143,0.25198132,-0.5266268,-0.21209776
-0.09178606,-0.82429016,-0.77146494,-0.15078472,0.18420994,-0.54412603,-0.29063225
-0.1735635,-0.8454927,-0.75742257,-0.21629807,0.14458628,-0.5426525,-0.33227742
-0.18274707,-0.8168735,-0.72877717,-0.1245652,0.17770076,-0.5374783,-0.23102495
-0.24475679,-0.80736756,-0.7284349,-0.051002428,0.10916255,-0.53822076,-0.16443676
-0.598234,-0.9350208,-0.8904264,-0.2810731,-0.26443943,-0.60727453,-0.3894335
-0.5970297,-0.9172139,-0.8752625,-0.1600661,-0.26093295,-0.5835855,-0.2114007
-0.60478985,-0.92339003,-0.8976267,-0.11116939,-0.26810378,-0.58478516,-0.20673774
-0.88970053,-1.0067285,-1.0243438,-0.26327443,-0.54923606,-0.6494863,-0.47575077
-0.98136115,-1.0282676,-1.0508112,-0.3264539,-0.63332933,-0.68119836,-0.6258673
-1.0529374,-1.0962015,-1.1040792,-0.45685098,-0.72578925,-0.73173064,-0.7752118
-1.2880484,-1.2261124,-1.2539017,-0.7551607,-1.0344919,-0.8281937,-1.0234447
-1.223988,-1.2419535,-1.2607166,-0.83179164,-0.99662775,-0.8750104,-1.0306165
-1.3726552,-1.3066964,-1.333879,-0.9721694,-1.3262832,-0.9471768,-1.2082362
-1.3865442,-1.3023083,-1.2899041,-0.8944497,-1.4763131,-0.94366074,-1.0725254
-1.046691,-1.1850423,-1.1025327,-0.6618693,-1.064575,-0.82738686,-0.7428382
-1.1129644,-1.2251956,-1.1573067,-0.6708628,-1.1115127,-0.843842,-0.9724805
-1.543799,-1.3824259,-1.3592982,-0.9234671,-1.5922076,-0.93733823,-1.4178945
-1.4512143,-1.3568987,-1.2881018,-0.82332957,-1.4121807,-0.8892419,-1.2678831
-1.4545045,-1.3545609,-1.2786442,-0.82572424,-1.4195054,-0.88186693,-1.3332723
-1.279012,-1.301105,-1.2282195,-0.76330376,-1.101736,-0.83419883,-1.2531756
-1.3320222,-1.3316758,-1.2778764,-0.8258647,-1.1426213,-0.8536432,-1.3805704
-1.6785485,-1.440294,-1.4332918,-1.0521533,-1.562959,-0.9264923,-1.6740587
-1.6642785,-1.4210587,-1.3997481,-1.0143273,-1.4909858,-0.91300726,-1.5487483
-1.762104,-1.4649583,-1.469434,-1.1645594,-1.5119739,-0.9662965,-1.7807937
-1.8692591,-1.4960885,-1.515074,-1.1843672,-1.6692182,-1.0010109,-1.8395293
-1.6664325,-1.4114916,-1.399261,-1.0106626,-1.4187795,-0.93908095,-1.6021407
-1.5663077,-1.372545,-1.3488429,-0.9798336,-1.3088388,-0.94948006,-1.5938075
-1.5117661,-1.3553525,-1.3493203,-1.0411519,-1.1842444,-0.91703975,-1.6356373
-1.4119315,-1.3132178,-1.3047307,-0.86289394,-1.1001146,-0.87627316,-1.4289398
-1.4779983,-1.3552446,-1.3549573,-0.9336107,-1.1879627,-0.8940824,-1.537692
-1.2503943,-1.26818,-1.2358667,-0.769263,-0.89007825,-0.83262277,-1.3323188
-1.4446833,-1.3656124,-1.3439496,-0.93933976,-1.0954276,-0.88724744,-1.5894
-1.6167188,-1.4638195,-1.4512931,-1.0954962,-1.2702978,-0.9272623,-1.7425218
-1.5381424,-1.4376574,-1.4204493,-1.0272516,-1.1970763,-0.9025307,-1.6293826
-1.6072676,-1.4739096,-1.4750388,-1.1609516,-1.2471986,-0.9383018,-1.790314
-1.6613126,-1.5128655,-1.5139046,-1.2161062,-1.2881526,-0.9687287,-1.855999
-1.8238947,-1.5881783,-1.5795509,-1.3343129,-1.4443482,-1.0082798,-2.0144775
-1.5994327,-1.4550745,-1.460613,-1.1444472,-1.1769849,-0.92733806,-1.7904828
-1.7602923,-1.5214403,-1.555044,-1.2866578,-1.3215636,-0.98305416,-1.9621811
-1.8575256,-1.5760559,-1.6116633,-1.3761787,-1.3919108,-1.0129546,-2.0900033
-1.8779416,-1.5894859,-1.6032312,-1.4267364,-1.36537,-1.0277318,-2.157405
-1.9632757,-1.6241887,-1.6497447,-1.5585239,-1.4744732,-1.0830891,-2.314809
